Movie Name,Audience Score,Tomatometer Score,Rating,Genre,Original Language,Director,Producer,Writer,Release Date (Theaters),Release Date (Streaming),Box Office (Gross USA),Runtime,Distributor,Sound Mix,Aspect Ratio,View the collection
IN THE NAME OF THE FATHER,95,94,R,"Biography, Crime, Drama",English,Jim Sheridan,Jim Sheridan,"Terry George, Jim Sheridan",1993-12-12,2003-09-02,$24.6M,2h 12m,"Universal Pictures, Argentina Video Home","Surround, Stereo, DTS, Dolby",,
MISTRESS AMERICA,66,82,R,Comedy,English,Noah Baumbach,"Noah Baumbach, Scott Rudin, Lila Yacoub, Rodrigo Teixeira, Greta Gerwig","Noah Baumbach, Greta Gerwig",2015-09-04,2015-12-01,$2.4M,1h 24m,Fox Searchlight,Dolby Digital,,
"GOOD MORNING, VIETNAM",82,89,R,Comedy,English,Barry Levinson,"Larry Brezner, Mark Johnson",Mitch Markowitz,1987-12-23,2006-01-17,$123.9M,2h 0m,"Touchstone Pictures, Buena Vista Pictures","Surround, Magnetic Stereo 6 Track",,
PERSEPOLIS,92,96,PG-13,"Drama, Animation",English,"Vincent Paronnaud, Marjane Satrapi",,"Marjane Satrapi, Vincent Paronnaud",2007-12-25,2008-06-23,$4.4M,1h 35m,Sony Pictures Classics,Dolby Digital,Flat (1.85:1),
BIG TIME ADOLESCENCE,82,85,R,Comedy,English,Jason Orley,"Jeremy Garelick, Mickey Liddell, Mason Novick, Will Phelps, Pete Shilaimon, Glen Trotiner",Jason Orley,2020-03-13,2020-03-13,,1h 30m,Neon,,,
ENOUGH SAID,75,95,PG-13,"Romance, Comedy",English,Nicole Holofcener,"Anthony Bregman, Stefanie Azpiazu",Nicole Holofcener,2013-09-18,2014-01-14,$17.5M,1h 33m,Fox Searchlight,"Datasat, SDDS, Dolby Stereo",,
NATIONAL LAMPOON'S ANIMAL HOUSE,89,91,R,Comedy,English,John Landis,"Ivan Reitman, Matty Simmons","Harold Ramis, Douglas Kenney, Chris Miller",1978-06-01,2003-08-26,,1h 49m,Universal Pictures,,Flat (1.85:1),
SHE DIES TOMORROW,23,84,R,"Mystery & Thriller, Drama",English,Amy Seimetz,"Justin Benson, David Lawson Jr., Aaron Moorhead, Amy Seimetz",Amy Seimetz,2020-07-31,2020-08-07,,1h 24m,NEON,,,
THE MANCHURIAN CANDIDATE,90,97,PG-13,"Mystery & Thriller, Drama",English,John Frankenheimer,"John Frankenheimer, George Axelrod",George Axelrod,1962-10-24,2001-01-25,$1.9M,2h 6m,"MGM/UA Home Entertainment Inc., United Artists",,,
A STREET CAT NAMED BOB,77,77,None,"Drama, Biography",English,Roger Spottiswoode,Adam Rolston,"Tim John, Maria Nation",2016-11-18,2017-05-09,$35.1K,1h 43m,Cleopatra Films,,,
IN A VALLEY OF VIOLENCE,51,77,R,Western,English,Ti West,"Jason Blum, Jacob Jaffke, Peter Phok",Ti West,2016-10-21,2016-12-27,$50.4K,1h 44m,Focus World,,,
SHATTERED GLASS,79,92,PG-13,Drama,English,Billy Ray,"Craig Baumgarten, Adam Merims, Gaye Hirsch, Tove Christensen",Billy Ray,2003-11-14,2004-03-23,$2.2M,1h 35m,Lionsgate Films,Surround,,
BOTTLE ROCKET,79,85,R,Comedy,English,Wes Anderson,"Polly Platt, Cynthia Hargrave",,1996-02-21,2008-11-25,$488.6K,1h 31m,Columbia Pictures,"Surround, Dolby SR",,
MCCABE & MRS. MILLER,86,84,R,Western,English,Robert Altman,"Mitchell Brower, David Foster","Robert Altman, Warren Beatty, Brian McKay, Edmund Naughton",1971-06-24,2002-06-04,,2h 1m,Warner Bros.,Mono,,
TAYLOR SWIFT: MISS AMERICANA,91,92,None,"Documentary, Music",English,Lana Wilson,"Morgan Neville, Christine O'Malley, Caitrin Rogers",,2020-01-31,2020-01-31,,1h 26m,Netflix,,,
IKIRU,97,98,None,"Drama, Lgbtq+",Japanese,Akira Kurosawa,Sojiro Motoki,"Akira Kurosawa, Shinobu Hashimoto, Hideo Oguni",1956-03-25,2004-01-06,$55.2K,2h 23m,"Cowboy Pictures, Brandon Films Inc.",Mono,Academy (1.33:1),
LIMBO,55,93,R,"Comedy, Drama",English,Ben Sharrock,"Irune Gurtubai, Angus Lamont",Ben Sharrock,2021-04-30,2021-06-29,,1h 43m,Focus Features,,,
MUCH ADO ABOUT NOTHING,86,90,PG-13,Comedy,English,Kenneth Branagh,"Kenneth Branagh, Stephen Evans, David Parfitt","Kenneth Branagh, William Shakespeare",1993-05-07,2003-01-07,$22.5M,1h 50m,"Argentina Video Home, Columbia Tristar",Surround,,
WALL STREET,81,79,R,Drama,English,Oliver Stone,Edward R. Pressman,"Stanley Weiser, Oliver Stone",1987-12-11,2002-02-19,$41.3M,2h 5m,"20th Century Fox, Warner Home Vídeo",Surround,,
48 HRS.,69,94,R,"Action, Comedy",English,Walter Hill,"Lawrence Gordon, Joel Silver","Roger Spottiswoode, Walter Hill, Larry Gross, Steven E. de Souza",,1999-01-26,,1h 37m,,"Surround, Dolby Stereo",Flat (1.85:1),
COME TRUE,57,84,None,"Sci-Fi, Horror",English,Anthony Scott Burns,"Steven Hoban, Mark Smith, Brent Kawchuk",Anthony Scott Burns,2021-03-12,2021-03-12,$61.6K,1h 45m,IFC Midnight,,,
PETE'S DRAGON,72,88,PG,"Kids & Family, Fantasy, Adventure",English,David Lowery,James Whitaker,"David Lowery, Toby Halbrooks, Malcolm Marmorstein",2016-08-12,2016-11-29,$555,1h 43m,Walt Disney,"Datasat, Dolby Digital",Scope (2.35:1),
DISAPPEARANCE AT CLIFTON HILL,-1,76,None,"Drama, Mystery & Thriller",English,Albert Shin,"Fraser Ash, Kevin Krikst","James Schultz, Albert Shin",2020-02-28,2020-02-28,$23.7K,1h 40m,IFC Midnight,,,
FANTASIA,83,95,G,"Kids & Family, Fantasy, Animation",English,"James Algar, Samuel Armstrong, Ford Beebe, Norman Ferguson, Jim Handley, T. Hee, Wilfred Jackson, Hamilton Luske, Bill Roberts, Paul Satterfield",Walt Disney,"Joe Grant, Dick Huemer, Lee Blair, Elmer Plummer, Phil Dike, Sylvia Moberly-Holland, Norman Wright",1940-11-13,2007-02-20,$24.8M,2h 0m,Walt Disney,"Surround, Magnetic Stereo 6 Track, Fantasound, Dolby Stereo, Mono",Academy (1.33:1),
LOVE & BASKETBALL,95,85,PG-13,Romance,English,Gina Prince-Bythewood,"Sam Kitt, Spike Lee",Gina Prince-Bythewood,2000-04-21,2000-10-10,$27.4M,2h 4m,New Line Cinema,"Dolby Stereo, DTS, SDDS, Surround, Dolby Digital, Dolby SR",Scope (2.35:1),
STAR TREK II: THE WRATH OF KHAN,90,86,PG,"Sci-Fi, Adventure",English,Nicholas Meyer,Robert Sallin,"Harve Bennett, Jack Sowards, Jack Sowards",1982-06-04,2002-08-06,,1h 53m,Paramount Pictures,"Dolby Stereo, Magnetic Stereo 6 Track, Surround, Stereo",Scope (2.35:1),Star Trek
THE BOYS IN THE BAND,74,84,R,"Drama, Lgbtq+",English,Joe Mantello,,"Mart Crowley, Ned Martel",,2020-09-30,,2h 2m,,,Scope (2.35:1),
FRAILTY,78,75,R,"Mystery & Thriller, Horror",English,Bill Paxton,"David Blocker, David Kirschner, Corey Sienega",Brent Hanley,2002-04-12,2002-09-17,$13.1M,1h 39m,Lionsgate Films,"Dolby SR, DTS, Dolby Stereo, Surround, SDDS, Dolby A, Dolby Digital",Flat (1.85:1),
MY BEAUTIFUL LAUNDRETTE,74,98,R,"Comedy, Drama, Lgbtq+",English,Stephen Frears,"Tim Bevan, Sarah Radclyffe",Hanif Kureishi,1986-03-07,2003-06-03,,1h 37m,Orion Pictures,Mono,,
OCTOBER SKY,88,91,PG,Drama,English,Joe Johnston,"Larry J. Franco, Charles Gordon","Homer H. Hickam Jr., Lewis Colick",1999-02-19,2003-12-16,$32.6M,1h 48m,Universal Pictures,"SDDS, Dolby Digital, DTS, Surround",,
REBEL WITHOUT A CAUSE,88,93,PG-13,Drama,English,Nicholas Ray,David Weisbart,"Nicholas Ray, Irving Shulman, Stewart Stern",1955-10-27,2005-05-31,,1h 51m,"Warner Bros. Pictures, Warner Home Vídeo, Warner Bros.",,,
SHORT TERM 12,92,98,R,Drama,English,Destin Daniel Cretton,"Asher Goldstein, Maren Olson, Joshua Astrachan, Ron Najor",Destin Daniel Cretton,2013-08-23,2014-02-04,$1.0M,1h 36m,Cinedigm,,,
STAR TREK IV: THE VOYAGE HOME,81,82,PG,"Sci-Fi, Adventure",English,Leonard Nimoy,Harve Bennett,"Leonard Nimoy, Harve Bennett, Steve Meerson, Peter Krikes, Harve Bennett, Nicholas Meyer",1986-11-26,2003-03-03,$104.7M,1h 58m,Paramount Pictures,"Dolby Stereo, Dolby A, Magnetic Stereo 6 Track, Surround, Stereo, Dolby Digital, Dolby SR",Scope (2.35:1),Star Trek
CHARLIE WILSON'S WAR,73,82,R,"Drama, Comedy",English,Mike Nichols,"Tom Hanks, Gary Goetzman",Aaron Sorkin,2007-12-21,2008-04-22,$66.6M,1h 42m,Universal Pictures,"Dolby SRD, DTS, SDDS",Flat (1.85:1),
WILD MEN,71,86,None,"Comedy, Mystery & Thriller",Norwegian,Thomas Daneskov,Lina Flint,"Thomas Daneskov, Morten Pape",2022-06-17,2022-08-05,,1h 44m,Samuel Goldwyn Films,,,
THE OUTLAW JOSEY WALES,91,91,PG,Western,English,Clint Eastwood,Robert Daley,"Forrest Carter, Philip Kaufman, Sonia Chernus",1976-06-30,2001-10-30,,2h 15m,Warner Bros. Pictures,,,
THE PLAYER,84,98,R,Comedy,English,Robert Altman,"Michael Tolkin, David Brown, Nick Wechsler",Michael Tolkin,1992-04-03,2010-08-17,$21.7M,2h 3m,"Criterion Collection, Fine Line Features",Surround,,
HOUSEBOUND,73,95,None,"Comedy, Horror",English,Gerard Johnstone,Luke Sharpe,Gerard Johnstone,2014-10-17,2014-11-18,,1h 49m,XLrator Media,,,
MYSTERIOUS SKIN,89,86,None,Drama,English,Gregg Araki,"Gregg Araki, Jeffrey Kusama-Hinte, Mary Jane Skalski","Gregg Araki, Scott Heim",2004-09-11,2006-04-25,$697.2K,1h 39m,"Tartan Films USA, TLA Releasing",Surround,,
SOUTH PARK: THE MOVIE,88,80,R,"Comedy, Animation",English,Trey Parker,"Trey Parker, Matt Stone","Trey Parker, Matt Stone, Pam Brady, Trey Parker, Matt Stone",1999-06-30,2006-01-10,$52.0M,1h 20m,"Argentina Video Home, Warner Home Vídeo, Warner Bros., Paramount Pictures","Dolby SRD, DTS, Surround",Flat (1.37:1),
THE ORPHANAGE,86,87,R,"Mystery & Thriller, Horror, Drama",Spanish (Spain),J. A. Bayona,"Mar Targarona, Joaquín Padro, Álvaro Augustin",Sergio G. Sánchez,2008-01-11,2008-04-22,$7.2M,1h 45m,Picturehouse,"Dolby SRD, DTS, SDDS",Scope (2.35:1),
XXY,80,84,None,"Drama, Lgbtq+",Spanish,Lucía Puenzo,"Luis Puenzo, José María Morales","Lucía Puenzo, Sergio Bizzio",,2010-12-14,$46.0K,1h 26m,,,,
ALL ABOUT MY MOTHER,93,98,R,"Drama, Comedy",Spanish (Spain),Pedro Almodóvar,Agustín Almodóvar,Pedro Almodóvar,1999-11-24,2009-11-03,$8.3M,1h 39m,"Sony Pictures Classics, Sony Pictures Entertainment","Dolby SR, Dolby Digital, Surround",Scope (2.35:1),
KILL YOUR DARLINGS,60,76,R,"Drama, Lgbtq+",English,John Krokidas,"Christine Vachon, Michael Benaroya, Rose Ganguzza, John Krokidas","John Krokidas, Austin Bunn",2013-10-18,2014-03-18,$1.0M,1h 42m,Sony Pictures Classics,,,
PATRIOTS DAY,86,80,R,"Crime, Drama, Mystery & Thriller",English,Peter Berg,"Scott Stuber, Dylan Clark, Mark Wahlberg, Stephen Levinson, Hutch Parker, Dorothy Aufiero, Michael Radutzky","Peter Berg, Matthew Cook, Joshua Zetumer",2017-01-13,2017-03-28,$31.8M,2h 10m,"CBS Films, Lionsgate Films",,,
FIREBALL: VISITORS FROM DARKER WORLDS,61,98,None,Documentary,English,"Werner Herzog, Clive Oppenheimer","André Singer, Lucki Stipetic",Werner Herzog,,2020-11-13,,1h 37m,,,,
FRIDA,85,76,R,"Biography, Drama",English,Julie Taymor,"Sarah Green, Salma Hayek, Jay Polstein, Lizz Speed, Nancy Hardin, Lindsay Flickinger, Roberto Sneider","Hayden Herrera, Clancy Sigal, Diane Lake, Gregory Nava, Anna Thomas",2002-10-25,2003-06-10,$25.8M,2h 3m,Miramax Films,"Dolby SR, DTS, Dolby Stereo, Surround, Dolby A, Dolby Digital",Flat (1.85:1),
LOVE & MERCY,85,90,PG-13,"Biography, Drama",English,Bill Pohlad,"Bill Pohlad, Claire Rudnick Polstein, John Wells","Oren Moverman, Michael A. Lerner",2015-06-05,2015-09-15,$12.5M,2h 0m,"Roadside Attractions, Lionsgate Films",,,
"THE ADVENTURES OF PRISCILLA, QUEEN OF THE DESERT",88,94,R,"Comedy, Lgbtq+",English,Stephan Elliott,"Al Clark, Michael Hamlyn, Rebel Penford-Russell",Stephan Elliott,1994-08-10,2000-03-28,$10.1M,1h 42m,"Roadshow Home Video [au], Metro-Goldwyn-Mayer Distributing Corp.","Dolby, Stereo",Scope (2.35:1),
HANNAH GADSBY: NANETTE,26,100,None,"Comedy, Stand-Up",,"Madeleine Parry, Jon Olb",,Hannah Gadsby,,2018-06-19,,1h 9m,,,,
I'M NOT THERE,69,77,R,"Biography, Drama",English,Todd Haynes,"James D. Stern, John Sloss, John Goldwyn, Christine Vachon","Todd Haynes, Oren Moverman",2007-11-21,2008-05-06,$4.0M,2h 15m,Weinstein Co.,,,
"JIM & ANDY: THE GREAT BEYOND - FEATURING A VERY SPECIAL, CONTRACTUALLY OBLIGATED MENTION OF TONY CLIFTON",87,92,None,Documentary,Kalaallisut,Chris Smith,"Brendan Fitzgerald, Danny Gabai, Spike Jonze, Chris Smith",,2017-11-17,2017-11-17,,1h 34m,Netflix,,,
JULIE & JULIA,70,78,PG-13,"Comedy, Drama",English,Nora Ephron,"Nora Ephron, Laurence Mark, Amy Robinson, Eric Steel",Nora Ephron,2009-08-07,2009-12-08,$94.1M,2h 3m,Columbia Pictures,,,
LOVING,76,88,PG-13,"History, Drama, Biography",English,Jeff Nichols,"Ged Doherty, Colin Firth, Nancy Buirski, Sarah Green, Marc Turtletaub, Peter Saraf",Jeff Nichols,2016-11-23,2017-03-07,$7.6M,2h 3m,Focus Features,,,
FRIGHT NIGHT,76,82,R,"Horror, Comedy",English,Tom Holland,Herb Jaffe,Tom Holland,1985-08-02,2001-11-29,,1h 46m,Columbia Pictures,Surround,,
IN THE LINE OF FIRE,79,96,R,"Mystery & Thriller, Crime, Drama",English,Wolfgang Petersen,Jeff Apple,Jeff Maguire,1993-07-09,2002-06-04,$102.2M,2h 8m,Columbia Pictures,"Surround, Stereo",,
RUDY,90,78,PG,Drama,English,David Anspaugh,"Robert N. Fried, Cary Woods",Angelo Pizzo,1993-09-18,2001-08-28,$20.7M,1h 53m,"Columbia Tristar, Sony Pictures Entertainment, TriStar Pictures",Surround,,
SIXTEEN CANDLES,85,81,PG,Comedy,English,John Hughes,Hilton A. Green,John Hughes,1984-05-04,2008-09-16,,1h 30m,"MCA/Universal Pictures [us], Universal Pictures",Stereo,,
THE GREAT DEBATERS,86,80,PG-13,Drama,English,Denzel Washington,"Todd Black, Kate Forte, Oprah Winfrey, Joe Roth",Robert Eisele,2007-12-25,2008-05-13,$30.2M,2h 7m,Weinstein Co.,"Dolby SRD, DTS, SDDS",Scope (2.35:1),
A SEPARATION,92,99,PG-13,Drama,Persian,Asghar Farhadi,Asghar Farhadi,Asghar Farhadi,2011-12-30,2012-08-21,$331.7K,2h 3m,Sony Pictures Classics,Dolby Digital,,
IT HAPPENED ONE NIGHT,93,98,None,"Romance, Comedy",English,Frank Capra,"Frank Capra, Harry Cohn","Samuel Hopkins Adams, Robert Riskin",1934-02-22,1999-12-28,,1h 45m,"Columbia Pictures, Columbia TriStar Home Video, RCA/Columbia",Mono,"35mm, Flat (1.37:1)",
LAST TANGO IN PARIS,76,83,NC-17,Drama,French (France),Bernardo Bertolucci,Alberto Grimaldi,"Bernardo Bertolucci, Bernardo Bertolucci, Franco Arcalli, Agnès Varda, Franco Arcalli, Bernardo Bertolucci",1972-10-14,2001-08-14,,2h 10m,"United Artists, MGM Home Entertainment",Mono,35mm,
MANHUNTER,77,93,R,"Mystery & Thriller, Crime, Drama",English,Michael Mann,Dino De Laurentiis,Michael Mann,1986-08-22,2002-02-14,$7.0M,1h 59m,Sony Pictures Entertainment,Surround,,
MY LIFE AS A ZUCCHINI,89,99,PG-13,"Comedy, Drama, Animation",French (France),Claude Barras,"Marc Bonny, Armelle Glorennec, Pauline Gygax, Max Karli, Kateryna Merkt, Michel Merkt",Céline Sciamma,2017-02-24,2017-05-23,$292.3K,1h 6m,GKIDS,,,
TO DIE FOR,65,88,R,"Comedy, Drama, Mystery & Thriller",English,Gus Van Sant,Laura Ziskin,"Joyce Maynard, Buck Henry",1995-09-27,2001-11-29,$20.5M,1h 43m,"Columbia Pictures, Columbia Tristar",Stereo,,
2046,85,86,R,"Romance, Drama",Chinese,Kar-Wai Wong,Kar-Wai Wong,Kar-Wai Wong,2005-08-05,2005-12-13,$261.5K,2h 7m,Sony Pictures Classics,Dolby SRD,Scope (2.35:1),
A FANTASTIC WOMAN,78,94,R,"Drama, Lgbtq+",Spanish,Sebastián Lelio,"Juan de Dios Larraín, Pablo Larraín, Sebastián Lelio, Gonzalo Maza","Sebastián Lelio, Gonzalo Maza",2018-02-02,2018-05-22,$2.0M,1h 43m,Sony Pictures Classics,Dolby Digital,Scope (2.35:1),
BEN-HUR,89,85,G,"History, Drama, Adventure",English,William Wyler,Sam Zimbalist,"Lew Wallace, Karl Tunberg",1959-11-18,2005-09-13,,3h 23m,Metro-Goldwyn-Mayer,"Stereo, Magnetic Stereo 6 Track",Scope (2.35:1),
FINDING NEVERLAND,87,83,PG,"Kids & Family, Drama, Biography",English,Marc Forster,"Richard N. Gladstein, Nellie Bellflower","David Magee, Allan Knee",2004-11-24,2005-03-22,$51.7M,1h 46m,Miramax Films,"Surround, Dolby SRD, DTS, SDDS",Scope (2.35:1),
THE SECRET GARDEN,80,88,G,"Kids & Family, Drama",English,Agnieszka Holland,"Fred Fuchs, Fred Roos, Tom Luddy","Frances Hodgson Burnett, Caroline Thompson",1993-08-01,2000-01-01,$30.0M,1h 41m,Warner Bros. Pictures,"Surround, Stereo, Dolby Stereo",,
ATTACK THE BLOCK,75,90,R,"Action, Comedy, Sci-Fi",English,Joe Cornish,"Nira Park, James Wilson",Joe Cornish,2011-07-29,2011-10-25,$1.0M,1h 28m,Sony Pictures Entertainment,,,
CYRUS,53,80,R,"Comedy, Drama, Romance",English,"Jay Duplass, Mark Duplass",Michael Costigan,"Jay Duplass, Mark Duplass",2010-07-16,2010-12-14,$7.5M,1h 31m,Fox,"SDDS, Dolby Digital, DTS",,
THE BREADWINNER,88,95,PG-13,"Drama, Animation",English,Nora Twomey,"Angelina Jolie, Anthony Leo, Tomm Moore, Andrew Rosen, Paul Young","Anita Doron, Deborah Ellis",2017-11-17,2018-02-17,$302.9K,1h 34m,GKIDS,,,
THE DEEP BLUE SEA,52,81,R,"Drama, Romance",English,Terence Davies,"Sean O'Connor, Kate Ogborn",Terence Davies,2012-03-23,2012-07-24,$1.1M,1h 38m,Music Box Films,Dolby Digital,,
THE MAN WHO FELL TO EARTH,69,82,R,Sci-Fi,English,Nicolas Roeg,"Michael Deeley, Barry Spikings","Paul Mayersberg, Walter Tevis",1976-05-28,2005-09-27,$81.8K,1h 58m,"Warner Home Vídeo, Anchor Bay Entertainment",,,
AMERICAN MOVIE,90,94,R,Documentary,English,Chris Smith,"Sarah Price, Chris Smith",,1999-11-05,2000-05-23,$1.2M,1h 47m,"Sony Pictures Classics, Columbia TriStar Home Video",,,
ANAÏS IN LOVE,80,90,None,"Romance, Comedy, Lgbtq+, Drama",French (France),Charline Bourgeois-Tacquet,"David Thion, Stéphane Demoustier, Philippe Martin, Igor Auzépy",Charline Bourgeois-Tacquet,2022-04-29,2022-05-06,$41.4K,1h 38m,Magnolia Pictures,,,
SERPICO,88,91,R,"Crime, Drama, Biography",English,Sidney Lumet,Martin Bregman,"Waldo Salt, Norman Wexler",1973-12-05,2002-12-03,,2h 9m,Paramount Pictures,Stereo,,
THE HERO,59,77,R,Drama,English,Brett Haley,"Houston King, Sam Bisbee, Erik Rommesmo","Brett Haley, Marc Basch",2017-06-09,2017-09-19,$4.1M,1h 36m,The Orchard,,,
WALK HARD: THE DEWEY COX STORY,57,74,R,"Comedy, Musical",English,Jake Kasdan,"Judd Apatow, Jake Kasdan, Clayton Townsend","Judd Apatow, Jake Kasdan",2007-12-21,2008-04-08,$18.3M,1h 36m,Sony Pictures Entertainment,"SDDS, DTS, Dolby SRD",Scope (2.35:1),
RIO BRAVO,90,98,None,Western,English,Howard Hawks,Howard Hawks,"B.H. McCampbell, Jules Furthman, Leigh Brackett",1959-03-18,2007-05-22,,2h 21m,"Warner Bros., Warner Home Vídeo",Mono,"35mm, Flat (1.85:1)",
TWO OF US,76,98,None,"Drama, Romance, Lgbtq+",French (France),Filippo Meneghetti,"Laurent Baujard, Pierre-Emmanuel Fleurantin","Filippo Meneghetti, Malysone Bovorasmy",2021-02-05,2021-02-05,$3.0K,1h 35m,Magnolia Pictures,,Scope (2.35:1),
SHADOW OF A DOUBT,89,100,PG,"Crime, Drama, Mystery & Thriller",English,Alfred Hitchcock,Jack H. Skirball,"Gordon McDonell, Thornton Wilder, Sally Benson, Alma Reville",1943-01-01,2005-10-04,,1h 48m,Universal Pictures,Mono,Flat (1.37:1),
THE FULL MONTY,79,96,R,Comedy,English,Peter Cattaneo,Uberto Pasolini,Simon Beaufoy,1997-08-13,2002-05-21,$45.9M,1h 31m,"20th Century Fox, Fox","Surround, Dolby","35mm, Flat (1.85:1)",
THE RAID 2,87,82,R,"Action, Crime, Drama",Indonesian,Gareth Evans,"Ario Sagantoro, Nate Bolotin, Aram Tertzakian",Gareth Evans,2014-04-11,2014-07-08,$2.6M,2h 28m,Sony Pictures Classics,,,
ALL THE MONEY IN THE WORLD,66,79,R,"Crime, Drama, Mystery & Thriller",English,Ridley Scott,"Dan Friedkin, Bradley Thomas, Quentin Curtis, Chris Clark, Ridley Scott, Mark Huffam, Kevin J. Walsh",David Scarpa,2017-12-25,2018-04-10,$24.8M,2h 12m,Sony Pictures Entertainment,Dolby Digital,Scope (2.35:1),
BLUE,93,98,R,Drama,French (Canada),Krzysztof Kieslowski,Marin Karmitz,,1993-12-03,2003-03-04,$539.2K,1h 37m,,Surround,,
BRAD'S STATUS,55,79,R,"Comedy, Drama",English,Mike White,"Dede Gardner, Jeremy Kleiner, David Bernad, Sidney Kimmel",Mike White,2017-09-22,2018-01-02,$2.1M,1h 42m,"Amazon Studios, Annapurna Pictures",,Scope (2.35:1),
CLEO FROM 5 TO 7,89,92,None,Drama,French (Canada),Agnès Varda,Georges de Beauregard,,,2014-04-01,,1h 30m,,,,
MIDNIGHT SPECIAL,67,83,PG-13,"Sci-Fi, Mystery & Thriller",English,Jeff Nichols,"Sarah Green, Brian Kavanaugh-Jones",Jeff Nichols,2016-04-08,2016-06-21,$3.7M,1h 51m,Warner Bros. Pictures,Dolby Digital,,
PAPER MOON,94,93,PG,Comedy,English,Peter Bogdanovich,Peter Bogdanovich,"Joe David Brown, Alvin Sargent",1973-05-09,2003-08-12,,1h 42m,Paramount Pictures,Mono,35mm,
DETROIT,79,82,R,"Crime, Drama",English,Kathryn Bigelow,"Megan Ellison, Kathryn Bigelow, Matthew Budman, Mark Boal, Colin Wilson",Mark Boal,2017-08-04,2017-12-12,$16.8M,2h 23m,Annapurna Pictures,Dolby Digital,Flat (1.85:1),
OUR SOULS AT NIGHT,76,89,TV14,Drama,English,Ritesh Batra,,"Scott Neustadter, Michael H. Weber",,2017-09-30,,1h 43m,,,,
GANDHI,92,89,PG,"Biography, History, Drama",English,Richard Attenborough,,John Briley,1982-11-30,2007-02-20,,3h 8m,Columbia Pictures,"Dolby, Stereo, Surround","35mm, Scope (2.35:1)",
"GOOD NIGHT, AND GOOD LUCK.",83,93,PG,"History, Drama, Biography",English,George Clooney,Grant Heslov,"George Clooney, Grant Heslov",2005-10-07,2006-03-14,$31.5M,1h 33m,Warner Independent,Surround,Flat (1.85:1),
IN THE FADE,70,76,R,"Mystery & Thriller, Crime, Drama",German,Fatih Akin,"Nurhan Sekerci-Porst, Fatih Akin, Herman Weigel","Fatih Akin, Hark Bohm",2017-12-27,2018-03-31,,1h 45m,Magnolia Pictures,Dolby Digital,Scope (2.35:1),
THE INVENTOR: OUT FOR BLOOD IN SILICON VALLEY,74,79,None,Documentary,English,Alex Gibney,"Alex Gibney, Jessie Deeter, Erin Edeiken",Alex Gibney,,2019-11-18,,1h 59m,,,,
THE LEGEND OF MOLLY JOHNSON,59,80,None,"Drama, Western",English (Australia),Leah Purcell,"David Jowsey, Angela Littlejohn, Greer Simpkin, Bain Stewart, Leah Purcell","Leah Purcell, Leah Purcell",2022-08-19,2022-08-19,,1h 49m,Samuel Goldwyn Films,,,
THE RIGHTEOUS,65,92,None,"Mystery & Thriller, Drama, Horror",English,Mark O'Brien,"Mark O'Neill, Allison White",Mark O'Brien,,2022-06-10,,1h 37m,,,,
WHAT'S LOVE GOT TO DO WITH IT,88,96,R,Biography,English,Brian Gibson,"Doug Chapin, Barry Krost","Tina Turner, Kurt Loder, Kate Lanier",1993-06-09,2003-01-14,$38.9M,1h 58m,"Abril Vídeo, Buena Vista Pictures",Surround,,
CRAZY HEART,76,90,R,"Drama, Romance",English,Scott Cooper,"Judy Cairo, Rob Carliner, Robert Duvall, T Bone Burnett",Scott Cooper,2010-02-05,2010-04-20,$39.5M,1h 52m,Fox,,,
FROM UP ON POPPY HILL,79,87,PG,"Drama, Anime",Japanese,Goro Miyazaki,"Tetsurô Sayama, Toshio Suzuki, Chizuru Takahashi","Hayao Miyazaki, Keiko Niwa, Tetsurô Sayama",2013-03-15,2014-12-18,$284.7K,1h 31m,GKIDS,,,
PARANORMAN,72,89,PG,"Kids & Family, Comedy, Fantasy, Adventure, Animation",English,"Chris Butler, Sam Fell","Arianne Sutner, Travis Knight",Chris Butler,2012-08-17,2012-11-27,,1h 36m,Focus Features,"DTS, Dolby Atmos, Dolby SR, Dolby Digital, Dolby SRD, SDDS",Scope (2.35:1),
RASHOMON,93,98,None,Drama,Japanese,Akira Kurosawa,Minoru Jingo,"Ryûnosuke Akutagawa, Shinobu Hashimoto, Akira Kurosawa",1950-12-26,2002-04-02,,1h 28m,RKO Radio Pictures,Mono,Academy (1.33:1),
THE DIRTY DOZEN,90,81,None,"War, History, Drama",English,Robert Aldrich,Kenneth Hyman,"E.M. Nathanson, Nunnally Johnson, Lukas Heller",1967-06-15,2005-05-03,,2h 29m,"Creative Design [us], Warner Home Vídeo, MGM/UA Home Entertainment Inc., Metro-Goldwyn-Mayer",Stereo,Scope (2.35:1),
TUCKER: THE MAN AND HIS DREAM,67,83,PG,"Biography, History, Drama",English,Francis Ford Coppola,"Fred Roos, Fred Fuchs",,1988-08-12,2012-05-15,$19.2M,1h 51m,Paramount Pictures,Surround,Scope (2.35:1),
CEDAR RAPIDS,59,86,R,Comedy,English,Miguel Arteta,"Jim Burke, Alexander Payne, Jim Taylor",Phil Johnston,2011-02-11,2011-06-21,$6.9M,1h 27m,Fox Searchlight,"SDDS, Dolby Digital, DTS",,
GÜEROS,80,93,None,Comedy,Spanish,Alonso Ruizpalacios,"Coria Corial, José Felipe, Ramiro Ruiz","Alonso Ruizpalacios, Gibrán Portela",2015-05-20,2015-10-20,,1h 48m,Kino Lorber,,,
