Movie Name,Audience Score,Tomatometer Score,Rating,Genre,Original Language,Director,Producer,Writer,Release Date (Theaters),Release Date (Streaming),Box Office (Gross USA),Runtime,Distributor,Sound Mix,Aspect Ratio,View the collection
MULAN,85,86,G,"Kids & Family, Musical, Animation",English,"Barry Cook, Tony Bancroft",Pam Coats,"Rita Hsiao, Christopher Sanders, Philip LaZebnik, Raymond Singer, Eugenia Bostwick-Singer","Jun 19, 1998  Wide","Oct 26, 2004",$120.6M,1h 28m,Buena Vista Pictures,Surround,,
PHILADELPHIA,89,80,PG-13,"Drama, Lgbtq+",English,Jonathan Demme,"Jonathan Demme, Edward Saxon",Ron Nyswaner,"Dec 22, 1993  Limited","Sep 3, 2002",$76.0M,2h 5m,"TriStar Pictures, Sony Pictures Entertainment","Dolby, Stereo, SDDS, Surround",Flat (1.85:1),
CARRIE,77,93,R,Horror,English,Brian De Palma,"Brian De Palma, Paul Monash","Lawrence D. Cohen, Stephen King","Nov 3, 1976  Wide","Sep 29, 1998",,1h 38m,"Criterion Collection, United Artists, Paramount Pictures, Metro-Goldwyn-Mayer Distributing Corp.",Mono,Flat (1.85:1),
THE CONSTANT GARDENER,82,83,R (Nudity|Language|Sexual Content|Some Violent Images),"Drama, Mystery & Thriller",English,Fernando Meirelles,Simon Channing Williams,"Jeffrey Caine, John le Carré","Aug 31, 2005  Wide","Jan 10, 2006",$33.6M,2h 8m,Focus Features,"Dolby SRD, DTS, Surround",Flat (1.37:1),
LIFE OF BRIAN,93,96,R,Comedy,English (United Kingdom),Terry Jones,John Goldstone,"Graham Chapman, John Cleese, Terry Gilliam, Eric Idle, Terry Jones, Michael Palin","Aug 17, 1979  Original","Nov 16, 1999",$150.2K,1h 33m,"Paramount Pictures, Warner Bros., Criterion Collection","Surround, Dolby Stereo",Flat (1.85:1),
DOCTOR ZHIVAGO,88,84,PG-13,"Romance, History, Drama, War",English,David Lean,Carlo Ponti,"Boris Pasternak, Robert Bolt","Dec 22, 1965  Original","Nov 6, 2001",$87.1K,3h 17m,"Metro-Goldwyn-Mayer Distributing Corp., Warner Home Vídeo, Metro-Goldwyn-Mayer, MGM/UA Home Entertainment Inc.",,,
HAPPY AS LAZZARO,81,91,PG-13 (Thematic Elements|Brief Violence),"Fantasy, Sci-Fi, Drama",Italian,Alice Rohrwacher,"Carlo Cresto-Dina, Gregory Gajos, Pierre-François Piet, Tiziana Soudani, Michael Weber",Alice Rohrwacher,,"Nov 30, 2018",,2h 5m,,,1.66:1,
THE SHALLOWS,59,78,PG-13 (Brief Strong Language|Bloody Images|Intense Sequences of Peril),"Mystery & Thriller, Adventure",English,Jaume Collet-Serra,"Lynn Harris, Matti Leshem",Anthony Jaswinski,"Jun 24, 2016  Wide","Sep 27, 2016",$55.1M,1h 27m,Sony Pictures Entertainment,Dolby Digital,Scope (2.35:1),
A FISTFUL OF DOLLARS,91,96,R,Western,Italian,Sergio Leone,"Arrigo Colombo, Giorgio Papi",Adriano Bolzoni,"Jan 18, 1964  Wide","Aug 1, 2006",,1h 36m,"Tobis Filmkunst, Unidis, Metro-Goldwyn-Mayer Distributing Corp., MGM/UA Home Entertainment Inc., Ízaro Films S.A., Metro-Goldwyn-Mayer, United Artists",Mono,,
THE ADVENTURES OF TINTIN,74,74,PG (Brief Smoking|Adventure Action Violence|Some Drunkenness),"Kids & Family, Adventure, Animation",English,Steven Spielberg,"Steven Spielberg, Kathleen Kennedy, Peter Jackson","Steven Moffat, Edgar Wright, Joe Cornish","Dec 21, 2011  Wide","Mar 13, 2012",$77.6M,1h 47m,Paramount Pictures,"SDDS, Dolby Digital, DTS",,
TEAM AMERICA: WORLD POLICE,80,77,"R (Graphic, Crude & Sexual Humor|All Involving Puppets|Strong Language|Violent Images)","Comedy, Action",English,"Trey Parker, Matt Stone","Trey Parker, Matt Stone","Trey Parker, Matt Stone, Pam Brady","Oct 15, 2004  Wide","May 17, 2005",$32.8M,1h 38m,Paramount Pictures,"Dolby SRD, SDDS, Surround, DTS",Scope (2.35:1),
MANK,60,83,R (Some Language),"Biography, Comedy, Drama",English,David Fincher,"Ceán Chaffin, David Fincher, Eric Roth, Douglas Urbanski",Jack Fincher,"Nov 13, 2020  Limited","Dec 4, 2020",,2h 12m,Netflix,,,
AS GOOD AS IT GETS,86,85,PG-13,"Comedy, Drama, Lgbtq+",English,James L. Brooks,"James L. Brooks, Bridget Johnson, Kristi Zea","Mark Andrus, Mark Andrus, James L. Brooks","Dec 19, 1997  Original","Dec 26, 2000",$147.6M,2h 18m,"TriStar Pictures, Sony Pictures Entertainment","Surround, Dolby Digital",,
DELIVERANCE,82,89,R,"Adventure, Drama",English,John Boorman,John Boorman,James Dickey,"Jul 30, 1972  Wide","Sep 18, 2007",,1h 49m,Warner Bros. Pictures,,,
SIN CITY,78,77,R (Sexual Content/Dialogue|Nudity|Strong Stylized Violence),"Action, Crime, Drama, Fantasy",English,"Robert Rodriguez, Frank Miller",Elizabeth Avellan,Frank Miller,"Apr 1, 2005  Wide","Aug 16, 2005",$74.1M,2h 4m,,"Dolby SRD, SDDS, Surround, DTS",Flat (1.37:1),
THREE KINGS,77,94,R,"War, Comedy, Drama",English,David O. Russell,"Charles Roven, Edward L. McDonnell, Paul Junger Witt","David O. Russell, John Ridley","Oct 1, 1999  Wide","Apr 11, 2000",$60.7M,1h 55m,Warner Bros.,Surround,,
PASSING,85,90,PG-13 (Thematic Material|Some Racial Slurs|Smoking),Drama,English,Rebecca Hall,"Nina Yang Bongiovi, Rebecca Hall, Margot Hand, Forest Whitaker",Rebecca Hall,"Oct 27, 2021  Limited","Nov 10, 2021",,1h 38m,Netflix,Dolby Digital,,
ERIN BROCKOVICH,81,85,R (Language),Drama,English,Steven Soderbergh,"Danny DeVito, Michael Shamberg, Stacey Sher",Susannah Grant,"Mar 17, 2000  Wide","Aug 15, 2000",$125.5M,2h 11m,"Columbia Tristar, Universal Pictures","Surround, Dolby Digital, DTS, SDDS",Flat (1.85:1),
KILL BILL: VOL. 2,89,84,R (Language|Brief Drug Use|Violence),Action,English,Quentin Tarantino,Lawrence Bender,Quentin Tarantino,"Apr 16, 2004  Wide","Aug 10, 2004",$66.2M,2h 17m,Miramax Films,"Surround, Dolby SRD, DTS, SDDS",Scope (2.35:1),
MAD MAX,70,91,R,"Action, Adventure",English,George Miller,Byron Kennedy,"James McCausland, George Miller","Jun 13, 1980  Wide","Jan 1, 2002",,1h 33m,American International Pictures,Mono,Scope (2.35:1),
FOUR WEDDINGS AND A FUNERAL,74,96,R,"Romance, Comedy",English,Mike Newell,Duncan Kenworthy,Richard Curtis,"Mar 9, 1994  Wide","Dec 19, 2000",$49.3M,1h 56m,"Gramercy Pictures, MGM/UA Home Entertainment Inc.","Dolby, Surround, Stereo",,
SINGIN' IN THE RAIN,95,100,G,"Musical, Comedy",English,"Stanley Donen, Gene Kelly",Arthur Freed,"Betty Comden, Adolph Green","Apr 10, 1952  Wide","Sep 24, 2002",$23.9K,1h 42m,Metro-Goldwyn-Mayer,Mono,Flat (1.37:1),
HEATHERS,83,93,R,Comedy,English,Michael Lehmann,Denise Di Novi,Daniel Waters,"Mar 31, 1989  Original","Apr 8, 2003",$1.1M,1h 42m,,,Flat (1.85:1),
THE FLY,83,93,R,"Horror, Sci-Fi",English,David Cronenberg,Stuart Cornfeld,"David Cronenberg, Charles Edward Pogue","Aug 15, 1986  Original","Oct 4, 2005",$34.9M,1h 35m,20th Century Fox,Surround,,
"THE WAY, WAY BACK",84,84,PG-13 (Language|Brief Drug Material|Some Sexual Content|Thematic Elements),"Comedy, Drama",English,"Nat Faxon, Jim Rash","Kevin J. Walsh, Tom Rice","Nat Faxon, Jim Rash","Jul 26, 2013  Wide","Oct 22, 2013",$21.4M,1h 43m,Fox Searchlight,Dolby Digital,,
ZOLA,68,88,R (Graphic Nudity|A Sexual Assault|Language Throughout|Strong Sexual Content|Violence),"Comedy, Mystery & Thriller, Drama",English,Janicza Bravo,"Christine Vachon, David Hinojosa, Gia Walsh, Kara Baker, Vince Jolivette, Elizabeth Haggard, Dave Franco","Janicza Bravo, Jeremy O. Harris","Jun 30, 2021  Wide","Sep 14, 2021",,1h 27m,A24,,Flat (1.85:1),
A MOST VIOLENT YEAR,69,90,R (Some Violence|Language),"Crime, Drama, Mystery & Thriller",English,J.C. Chandor,"Neal Dodson, Anna Gerb, J.C. Chandor",J.C. Chandor,"Dec 31, 2014  Limited","Apr 7, 2015",$5.7M,2h 4m,A24,Dolby Digital,,
DRAGON BALL SUPER: BROLY,92,82,PG (Language|Frenetic Sequences of Action|Violence),"Action, Adventure, Anime",Japanese,Tatsuya Nagamine,"Rioko Tominaga, Norihiro Hayashida",Akira Toriyama,"Jan 16, 2019  Wide","Apr 16, 2019",$30.0M,1h 41m,Funimation,Dolby Digital,,Dragon Ball
LIVE FREE OR DIE HARD,86,82,PG-13 (Intense Violence and Action|A Brief Sexual Situation|Language),"Action, Mystery & Thriller",English,Len Wiseman,Michael Fottrell,Mark Bomback,"Jun 27, 2007  Wide","Nov 20, 2007",$134.5M,2h 9m,20th Century Fox,"SDDS, DTS, Dolby SRD",Scope (2.35:1),
THE ASSASSINATION OF JESSE JAMES BY THE COWARD ROBERT FORD,75,77,R (Some Strong Violence|Brief Sexual References),"Western, History, Drama",English,Andrew Dominik,"Ridley Scott, Jules Daly, Brad Pitt, David Valdes, Dede Gardner",Andrew Dominik,"Sep 21, 2007  Limited","Feb 5, 2008",$3.9M,2h 40m,Warner Bros.,"SDDS, Dolby Digital, DTS",,
GOOSEBUMPS,62,78,PG (Some Rude Humor|Scary Intense Creature Action),"Fantasy, Adventure, Comedy",English,Rob Letterman,"Deborah A. Forte, Neal H. Moritz",Darren Lemke,"Oct 16, 2015  Wide","Jan 26, 2016",$80.1M,1h 43m,Sony Pictures Entertainment,Dolby Atmos,,
NINE DAYS,71,89,R (Language),"Fantasy, Drama",English,Edson Oda,"Jason Michael Berman, Mette-Marie Kongsved, Matthew Linder, Laura Tunstall, Datari Turner",Edson Oda,"Jul 30, 2021  Limited","Nov 2, 2021",$694.6K,2h 4m,Sony Pictures Classics,,,
THE ALPINIST,97,93,PG-13 (Some Strong Language|Brief Drug Content),Documentary,English,"Peter Mortimer, Nick Rosen","Ben Bryan, Michael Negri, Clark Fyans",,"Sep 10, 2021  Limited","Nov 2, 2021",$843.2K,1h 33m,Roadside Attractions,,,
THE HAND OF GOD,76,83,R (Sexual Content|Language|Brief Drug Use|Some Graphic Nudity),Drama,Italian,Paolo Sorrentino,"Lorenzo Mieli, Paolo Sorrentino",Paolo Sorrentino,"Dec 3, 2021  Limited","Dec 15, 2021",,2h 10m,Netflix,,,
THE HOST,72,93,R (Language|Creature Violence),"Horror, Comedy",Korean,Bong Joon Ho,,"Bong Joon Ho, Baek Cheol-hyeon, Ha Junwon","Mar 9, 2007  Limited","Jul 24, 2007",$2.2M,1h 59m,Magnolia Films,Dolby SRD,Flat (1.85:1),
"SEX, LIES, AND VIDEOTAPE",79,96,R,Drama,English,Steven Soderbergh,"Bobby Newmyer, John Hardy",,"Aug 4, 1989  Original","Aug 28, 2001",$22.7M,1h 41m,"Criterion Collection, Miramax Films",Surround,,
PRIVATE LIFE,78,93,R (Language|Strong Sexual Content|Some Graphic Nudity),"Comedy, Drama",English,Tamara Jenkins,"Stefanie Azpiazu, Anthony Bregman",Tamara Jenkins,"Oct 5, 2018  Limited","Oct 5, 2018",,2h 4m,Netflix,,Flat (1.85:1),
JFK,88,85,R,"History, Drama",English,Oliver Stone,"A. Kitman Ho, Oliver Stone","Jim Marrs, Jim Garrison, Oliver Stone","Dec 20, 1991  Original","Nov 11, 2003",,3h 9m,"Warner Bros., Warner Home Vídeo","Surround, Dolby SR","35mm, Flat (1.37:1), Academy (1.33:1), Scope (2.35:1)",
BEFORE MIDNIGHT,82,98,R (Sexual Content/Nudity|Language),"Romance, Drama",English,Richard Linklater,"Richard Linklater, Christos V. Konstantakopoulos, Sara Woodhatch","Richard Linklater, Julie Delpy, Ethan Hawke","May 24, 2013  Limited","Oct 22, 2013",$8.1M,1h 49m,Sony Pictures Classics,,,
ERASERHEAD,82,90,,Horror,English,David Lynch,David Lynch,David Lynch,"Mar 17, 1977  Original","Jan 10, 2006",,1h 30m,,Surround,,
THE NOVICE,71,93,R (Brief Disturbing Material|Some Sexuality|Language),Mystery & Thriller,English,Lauren Hadaway,"Ryan Hawkins, Kari Hollend, Steven Sims, Zack Zucker",Lauren Hadaway,"Dec 17, 2021  Limited","Dec 17, 2021",$23.0K,1h 34m,IFC Films,,,
A SERIOUS MAN,68,89,R (Language|Brief Violence|Some Nudity),"Comedy, Drama",English,"Joel Coen, Ethan Coen","Joel Coen, Ethan Coen","Joel Coen, Ethan Coen","Oct 2, 2009  Limited","Feb 9, 2010",$9.2M,1h 45m,Focus Features,,,
THE DISASTER ARTIST,85,91,R (Some Sexuality/Nudity|Language Throughout),"Comedy, Drama",English,James Franco,"James Franco, Evan Goldberg, Vince Jolivette, Seth Rogen, James Weaver","Scott Neustadter, Michael H. Weber","Dec 8, 2017  Wide","Mar 13, 2018",$21.1M,1h 43m,A24,"Dolby Atmos, Dolby Digital",Scope (2.35:1),
THIEF,81,79,R,"Crime, Drama, Action",English,Michael Mann,"Jerry Bruckheimer, Ronnie Caan",Michael Mann,"Apr 27, 1981  Original","Jan 1, 2004",,2h 2m,United Artists,Surround,,
ONE NIGHT IN MIAMI,78,98,R (Language Throughout),Drama,English,Regina King,"Jessica Calder, Keith Calder, Jody Klein",Kemp Powers,"Dec 25, 2020  Limited","Jan 15, 2021",,1h 50m,Amazon Studios,,Scope (2.35:1),
REC,82,90,R (Language|Bloody Horror Violence),"Horror, Mystery & Thriller",Spanish (Spain),"Jaume Balagueró, Paco Plaza",,"Jaume Balagueró, Paco Plaza",,"Jan 27, 2009",,1h 18m,,"Dolby Digital, DTS",Flat (1.85:1),
THE FAREWELL,87,97,PG (Some Smoking|Brief Language|Thematic Material),"Comedy, Drama",English,Lulu Wang,"Chris Weitz, Andrew Miano, Peter Saraf, Marc Turtletaub, Anita Gou, Daniele Tate Melia, Jane Zheng, Dani Melia",Lulu Wang,"Aug 2, 2019  Wide","Aug 27, 2019",$17.7M,1h 40m,A24,,Scope (2.35:1),
M,95,100,,"Mystery & Thriller, Crime, Drama",German,Fritz Lang,Seymour Nebenzal,"Egon Jacobson, Fritz Lang","Apr 2, 1933  Wide","Dec 14, 2004",$29.6K,1h 39m,Paramount Pictures,Mono,,
X-MEN: FIRST CLASS,87,86,PG-13 (Intense Sequences of Action|Brief Partial Nudity|Intense Sequences of Violence|Language|Some Sexual Content),"Action, Adventure, Fantasy, Sci-Fi",English,Matthew Vaughn,"Bryan Singer, Lauren Shuler Donner, Simon Kinberg, Gregory Goodman","Ashley Miller, Zack Stentz, Jane Goldman, Matthew Vaughn","Jun 3, 2011  Wide","Sep 9, 2011",$146.4M,2h 6m,20th Century Fox,"Dolby Digital, DTS",,X-Men
BEAST,74,92,R (Language|Disturbing Violent Content|Some Sexuality),"Mystery & Thriller, Horror, Romance",English (United Kingdom),Michael Pearce,"Kristian Brodie, Lauren Dark, Ivana Mackinnon",Michael Pearce,"May 11, 2018  Limited","Aug 21, 2018",$793.4K,1h 47m,"Roadside Attractions, 30West",Dolby Digital,Scope (2.35:1),
BROOKLYN,87,97,PG-13 (Brief Strong Language|A Scene of Sexuality),"Romance, History, Drama",English (United Kingdom),John Crowley,"Finola Dwyer, Amanda Posey",Nick Hornby,"Nov 25, 2015  Wide","Mar 15, 2016",$38.3M,1h 52m,Fox Searchlight,,,
RALPH BREAKS THE INTERNET,64,88,PG (Some Action and Rude Humor),"Kids & Family, Comedy, Adventure, Animation",English,"Phil Johnston, Rich Moore",Clark Spencer,"Phil Johnston, Pamela Ribon","Nov 21, 2018  Wide","Feb 12, 2019",$201.1M,1h 52m,Walt Disney,"DTS, Dolby Digital, SDDS, Dolby Atmos, Dolby",Scope (2.35:1),
LIAR LIAR,75,83,PG-13,Comedy,English,Tom Shadyac,Brian Grazer,"Paul Guay, Stephen Mazur","Mar 21, 1997  Original","Nov 25, 2003",$181.4M,1h 27m,"Universal Pictures, MCA/Universal Pictures [us]","DTS-ES, Stereo","35mm, Flat (1.85:1)",
RON'S GONE WRONG,94,80,PG (Some Rude Material|Language|Thematic Elements),"Kids & Family, Comedy, Animation",English,"Sarah Smith, Jean-Philippe Vine, Octavio E. Rodriguez","Julie Lockhart, Lara Breay","Peter Baynham, Sarah Smith","Oct 22, 2021  Wide","Dec 15, 2021",$23.0M,1h 47m,20th Century Studios,"Dolby Digital, Dolby Atmos",Scope (2.35:1),
CLOUDY WITH A CHANCE OF MEATBALLS,72,86,PG (Brief Mild Language),"Kids & Family, Comedy, Fantasy, Animation",English,"Chris Miller, Phil Lord",Pam Marsden,"Chris Miller, Phil Lord","Sep 18, 2009  Wide","Jan 5, 2010",,1h 30m,Sony Pictures Entertainment,,,
THE NEVERENDING STORY,81,83,PG,"Kids & Family, Fantasy, Adventure",English,Wolfgang Petersen,"Bernd Eichinger, Dieter Geissler","Wolfgang Petersen, Herman Weigel","Jul 20, 1984  Wide","Sep 4, 2001",,1h 32m,Warner Home Vídeo,Surround,,
"PARIS, TEXAS",93,94,R,Drama,English,Wim Wenders,"Don Guest, Anatole Dauman","L.M. Kit Carson, Sam Shepard","Nov 18, 1984  Original","Jan 26, 2010",,2h 28m,20th Century Fox,,,
THEY SHALL NOT GROW OLD,91,99,R (Disturbing War Images),"Documentary, History, Drama, War",English (United Kingdom),Peter Jackson,"Peter Jackson, Clare Olssen","Peter Jackson, Clare Olssen","Feb 1, 2019  Wide","Mar 12, 2019",$18.0M,1h 39m,Warner Bros. Pictures,"Dolby Digital, Dolby Atmos",,
LEAVING LAS VEGAS,85,91,R,Drama,English,Mike Figgis,"Annie Stewart, Lila Cazès","John O'Brien, Mike Figgis","Oct 27, 1995  Original","Aug 1, 2006",$29.9M,1h 51m,"United Artists, MGM/UA Home Entertainment Inc.",Surround,,
WHILE WE'RE YOUNG,51,84,R (Language),"Comedy, Drama",English,Noah Baumbach,"Scott Rudin, Noah Baumbach, Lila Yacoub, Eli Bush",Noah Baumbach,"Apr 10, 2015  Wide","Jun 30, 2015",$7.6M,1h 34m,A24,,,
50/50,88,93,R (Sexual Content|Language Throughout|Some Drug Use),"Comedy, Drama",English,Jonathan Levine,"Evan Goldberg, Seth Rogen, Ben Karlin",Will Reiser,"Sep 30, 2011  Wide","Jan 17, 2012",$35.0M,1h 39m,Summit Entertainment,"SDDS, Dolby Digital, DTS",,
THE NAKED GUN,84,86,PG-13,"Comedy, Action",English,David Zucker,Robert K. Weiss,"Jerry Zucker, Jim Abrahams, David Zucker, Pat Proft","Dec 2, 1988  Original","Aug 15, 2000",$77.9M,1h 25m,Paramount Pictures,,,Naked Gun
THE STRAIGHT STORY,91,95,G,Drama,English,David Lynch,"Neal Edelstein, Mary Sweeney","John Roach, Mary Sweeney","May 21, 1999  Original","Nov 7, 2000",$6.2M,1h 51m,Buena Vista Pictures,Dolby Digital,,
BEVERLY HILLS COP,82,83,R,"Comedy, Action",English,Martin Brest,"Jerry Bruckheimer, Don Simpson","Danilo Bach, Daniel Petrie Jr.","Dec 5, 1984  Original","Jan 29, 2002",,1h 45m,Paramount Pictures,Surround,,
PARANORMAL ACTIVITY,57,83,R (Language),"Horror, Mystery & Thriller",English,Oren Peli,"Jason Blum, Oren Peli",Oren Peli,"Oct 16, 2009  Wide","Dec 29, 2009",$107.9M,1h 26m,Paramount Pictures,,,
LOST GIRLS,51,74,R (Language Throughout),Drama,English,Liz Garbus,"Anne Carey, Kevin McCormick",Robert Kolker,"Mar 13, 2020  Limited","Mar 13, 2020",,1h 35m,Netflix,,,
PHILOMENA,89,91,PG-13 (Some Strong Language|Sexual References|Thematic Elements),Drama,English,Stephen Frears,"Gabrielle Tana, Steve Coogan, Tracey Seaward","Steve Coogan, Jeff Pope","Nov 22, 2013  Limited","Apr 15, 2014",$37.7M,1h 37m,Weinstein Co.,Dolby Digital,,
BRAVE,75,79,PG (Some Scary Action|Rude Humor),"Kids & Family, Adventure, Comedy, Animation",English,"Mark Andrews, Brenda Chapman",Katherine Sarafian,"Mark Andrews, Steve Purcell, Brenda Chapman, Irene Mecchi","Jun 22, 2012  Wide","Apr 19, 2011",,1h 33m,"Pixar Animation Studios, Walt Disney","Datasat, Dolby Atmos, Surround",,Pixar
THE OTHERS,77,84,PG-13 (Thematic Elements|Frightening Moments),"Mystery & Thriller, Horror",English,Alejandro Amenábar,"Fernando Bovaira, José Luis Cuerda, Sunmin Park",Alejandro Amenábar,"Aug 10, 2001  Wide","May 14, 2002",$96.5M,1h 41m,,"Dolby SR, DTS, Dolby Stereo, Surround, SDDS, Dolby A, Dolby Digital",Flat (1.85:1),
"PRECIOUS: BASED ON THE NOVEL ""PUSH"" BY SAPPHIRE",81,92,R (Pervasive Language|Child Abuse|Sexual Assault),Drama,English,Lee Daniels,"Lee Daniels, Sarah Siegel-Magness, Gary Magness",Geoffrey Fletcher,"Nov 6, 2009  Limited","Mar 9, 2010",$47.5M,1h 49m,Lionsgate Films,,,
THE BRIDGES OF MADISON COUNTY,87,90,PG-13,"Romance, Drama",English,Clint Eastwood,"Clint Eastwood, Kathleen Kennedy",,"Jun 2, 1995  Wide","Aug 22, 1997",$70.5M,2h 15m,Warner Bros. Pictures,"Surround, Stereo",,
THE DARK CRYSTAL,81,77,PG,"Kids & Family, Fantasy",English,"Jim Henson, Frank Oz","Gary Kurtz, Jim Henson","David Odell, Jim Henson","Dec 17, 1982  Wide","Feb 5, 2002",,1h 35m,Universal Pictures,Surround,,
THEY LIVE,79,85,R,"Sci-Fi, Horror",English,John Carpenter,Larry J. Franco,,"Nov 23, 1988  Original","Oct 7, 2003",$12.3M,1h 33m,"Image Entertainment Inc., MCA/Universal Pictures [us]",Surround,,
DRAG ME TO HELL,62,92,PG-13 (Language|Disturbing Images|Sequences of Horror Violence|Terror),"Horror, Mystery & Thriller",English,Sam Raimi,"Rob Tapert, Grant Curtis","Sam Raimi, Ivan Raimi","May 29, 2009  Wide","Sep 7, 2010",$42.1M,1h 39m,Universal Pictures,,,
ANNIE HALL,92,97,PG,"Romance, Comedy",English,Woody Allen,"Charles H. Joffe, Jack Rollins","Woody Allen, Marshall Brickman","Jan 1, 1977  Wide","Jul 5, 2000",,1h 33m,United Artists,Mono,Flat (1.85:1),
SPUTNIK,72,88,,"Sci-Fi, Horror, Mystery & Thriller",Russian,Egor Abramenko,"Aleksandr Andryushchenko, Fedor Bondarchuk, Pavel Burya, Vyacheslav Murugov, Murad Osmann, Ilya Stewart, Mikhail Vrubel","Oleg Malovichko, Andrei Zolotarev","Aug 14, 2020  Limited","Aug 14, 2020",$18.2K,1h 47m,IFC Midnight,Dolby,,
COLUMBUS,80,97,,Drama,English,Kogonada,"Danielle Renfrew Behrens, Aaron Boyd, Giulia Caruso, Ki Jin Kim, Andrew Miano, Chris Weitz",Kogonada,"Aug 4, 2017  Limited","Nov 4, 2017",$1.0M,1h 44m,"DOF, Superlative Films",,,
COMPLIANCE,60,89,R (Sexual Content/Nudity|Language),Mystery & Thriller,English,Craig Zobel,"Tyler Davidson, Sophia Lin, Lisa Muskat, Theo Sena, Craig Zobel",Craig Zobel,"Aug 17, 2012  Original","Jan 8, 2013",$311.9K,1h 30m,Magnolia Pictures,,,
KIKI'S DELIVERY SERVICE,88,98,G,"Kids & Family, Adventure, Anime",Japanese,Hayao Miyazaki,"Jane Schonberger, Hayao Miyazaki","Jack Fletcher, Eiko Kadono, Hayao Miyazaki, John Semper","Sep 1, 1998  Original","Mar 2, 2010",,1h 43m,Buena Vista Pictures,"Surround, Dolby","35mm, Flat (1.85:1)",
RE-ANIMATOR,82,94,,"Horror, Comedy",English,Stuart Gordon,"Charles Band, Brian Yuzna","Stuart Gordon, William Norris, Dennis Paoli","Oct 18, 1985  Original","Mar 20, 2007",$2.0M,1h 26m,,,,
MAGIC MIKE,60,78,R (Language|Brief Graphic Nudity|Pervasive Sexual Content|Some Drug Use),"Comedy, Drama",English,Steven Soderbergh,"Nick Wechsler, Gregory Jacobs, Channing Tatum, Reid Carolin",Reid Carolin,"Jun 29, 2012  Wide","Oct 23, 2012",$113.7M,1h 50m,Warner Bros. Pictures,,,
NOTHING COMPARES,85,99,,"Documentary, Music, Biography",English,Kathryn Ferguson,"Eleanor Emptage, Michael Mallie","Eleanor Emptage, Kathryn Ferguson, Michael Mallie","Sep 23, 2022  Limited","Sep 30, 2022",,1h 37m,Showtime Documentary Films,,,
FEAR STREET PART ONE: 1994,62,83,R (Some Sexual Content|Language|Drug Content|Strong Bloody Violence),Horror,English,Leigh Janiak,"Peter Chernin, David Ready, Jenno Topping","Phil Graziadei, Leigh Janiak",,"Jul 2, 2021",,1h 45m,,,,
HARRY POTTER 20TH ANNIVERSARY: RETURN TO HOGWARTS,87,93,,"Documentary, Fantasy, Kids & Family",English,Casey Patterson,,,,"Jan 1, 2022",,1h 45m,,,,
ONLY YESTERDAY,79,100,,"Drama, Anime",Japanese,Isao Takahata,Yasuyoshi Tokuma,"Isao Takahata, David Freedman","Jan 1, 2016  Limited","Jul 5, 2016",,1h 58m,GKIDS,,,
THE DEAD ZONE,77,88,R,"Mystery & Thriller, Sci-Fi",English,David Cronenberg,Debra Hill,"Stephen King, Jeffrey Boam","Oct 21, 1983  Original","Sep 26, 2006",,1h 43m,"Paramount Pictures, VTI Home Video, Video Classics","Surround, Dolby Digital",,
