Movie Name;Audience Score;Tomatometer Score;Rating;Genre;Original Language;Director;Producer;Writer;Release Date (Theaters);Release Date (Streaming);Box Office (Gross USA);Runtime;Distributor;Sound Mix;Aspect Ratio;View the collection
THE HEADLESS WOMAN;56;76;None;Drama, Mystery & Thriller;Spanish;Lucrecia Martel;Agustín Almodóvar, Pedro Almodóvar, Tilde Corsi, Verónica Cura;Lucrecia Martel;2009.08.19;2009.12.15;$99.8K;1h 29m;Strand Releasing;;;
DISTRICT 13: ULTIMATUM;55;75;R;Action;French (Canada);Patrick Alessandrin;Luc Besson;Luc Besson, Luc Besson;2010.02.05;2010.04.27;$36.0K;1h 40m;Magnolia Pictures;;;
THE UNTAMED;54;86;None;Drama;Spanish;Amat Escalante;Jaime Romandia;Amat Escalante, Gibrán Portela;2017.07.21;2017.10.17;$27.1K;1h 40m;Strand;;;
THE PRINCESS OF MONTPENSIER;54;85;None;History, Drama, Romance, Action;French (France);Bertrand Tavernier;Laurent Brochand;Jean Cosmos, François-Olivier Rousseau, Bertrand Tavernier, Bertrand Tavernier;2011.04.15;2011.08.09;$340.9K;2h 19m;IFC Films;;;
MOZART'S SISTER;54;73;None;Drama;French (Canada);René Féret;René Féret, Fabienne Camara;René Féret, René Féret;2011.08.19;2012.01.24;$705.3K;2h 0m;Music Box Films;;;
THE GUARDIANS;54;94;R;History, Drama;French (France);Xavier Beauvois;Sylvie Pialat, Benoît Quainon;Xavier Beauvois, Frédérique Moreau, Marie-Julie Maille;2018.05.04;2018.08.28;$161.3K;2h 15m;Music Box Films;Dolby Digital;Scope (2.35:1);
YELLA;54;82;None;Drama, Romance, Mystery & Thriller;German;Christian Petzold;Florian Koerner von Gustorf;Simone Bär, Christian Petzold;;2009.03.31;;1h 29m;;;;
DEMON;54;92;R;Horror, Mystery & Thriller;Polish;Marcin Wrona;Marcin Wrona;Marcin Wrona, Pawel Maslona;2016.09.09;2017.08.29;$103.0K;1h 34m;The Orchard;;;
ATTENBERG;53;78;None;Drama;Greek;Athina Rachel Tsangari;Yorgos Lanthimos, Iraklis Mavroidis, Athina Rachel Tsangari, Maria Hatzakou, Angelos Venetis;Athina Rachel Tsangari;;2012.06.19;$23.8K;1h 35m;;;;
VIVA RIVA!;51;87;R;Drama;French (Canada);Djo Munga;Djo Munga;Djo Munga, Djo Munga;2011.06.10;2011.09.13;$61.8K;1h 36m;Music Box Films;;;
DISORDER;51;73;None;Mystery & Thriller, Drama;French (France);Alice Winocour;Isabelle Madelaine, Emilie Tisné;Alice Winocour, Jean-Stéphane Bron;2016.08.12;2016.12.20;$39.7K;1h 41m;IFC Films;;;
ALPS;50;75;None;Drama;Greek;Yorgos Lanthimos;Yorgos Lanthimos, Athina Rachel Tsangari;Efthymis Filippou, Yorgos Lanthimos;;2012.12.04;$8.6K;1h 33m;;;;
NORWEGIAN WOOD;49;74;None;Drama, Romance;Japanese;Tran Anh Hung;Shinji Ogawa;Tran Anh Hung;2012.01.06;2012.05.15;;2h 13m;Red Flag Releasing;;;
THE FEAST;48;80;None;Horror, Fantasy;Welsh;Lee Haven Jones;Roger Williams;Roger Williams;2021.11.19;2021.11.19;$8.0K;1h 33m;IFC Midnight;;Scope (2.35:1);
THE ASSASSIN;48;80;None;Action, Drama;Chinese;Hsiao-hsien Hou;;Cheng Ah, T'ien-wen Chu, Hsiao-hsien Hou, Hai-Meng Hsieh;2015.10.16;2016.01.26;$632.5K;1h 45m;Well Go USA;;;
BASKIN;47;80;None;Horror, Fantasy;Turkish;Can Evrenol;Muge Buyuktalas;Can Evrenol, Ercin Sadikoglu, Cem Ozuduru, Ogulcan Eren Akay;2016.03.25;2016.08.09;;1h 37m;IFC Films;;;
HOLD ME TIGHT;45;84;None;Drama;French (France);Mathieu Amalric;Laetitia Gonzalez, Yael Fogiel, Felix von Boehm;Mathieu Amalric;2022.09.09;2022.11.08;$73.3K;1h 37m;Kino Lorber;;Flat (1.85:1);
EVOLUTION;45;83;None;Mystery & Thriller, Horror;French (France);Lucile Hadzihalilovic;Sylvie Pialat, Benoît Quainon, Sebastián Álvarez;Lucile Hadzihalilovic, Alante Kavaite;2016.11.25;2017.03.21;$6.9K;1h 21m;IFC Films;;;
THE SALT OF LIFE;45;84;None;Comedy;Italian;Gianni Di Gregorio;Angelo Barbagallo;Gianni Di Gregorio, Valerio Attanasio;;2012.09.18;$315.3K;1h 30m;;;;
THE GIRL ON THE TRAIN;42;76;None;Drama;French (France);André Téchiné;Saïd Ben Saïd;Odile Barski, Jean-Marie Besset, André Téchiné;;2010.05.18;$207.3K;1h 45m;;;;
A GIRL CUT IN TWO;37;74;None;Comedy;French (Canada);Claude Chabrol;Patrick Godeau;Claude Chabrol, Cécile Maistre;2008.08.15;2010.05.04;$409.7K;1h 54m;IFC First Take;Dolby;;
LET THE SUNSHINE IN;32;87;None;Romance, Comedy;French (France);Claire Denis;Olivier Delbosc;Christine Angot, Claire Denis;2018.04.27;2018.09.05;$864.6K;1h 35m;Sundance Selects;;;
HANNAH GADSBY: NANETTE;26;100;None;Comedy, Stand-Up;;Madeleine Parry, Jon Olb;;Hannah Gadsby;;2018.06.19;;1h 9m;;;;
CUTIES;15;86;None;Comedy, Drama;French (France);Maïmouna Doucouré;Zangro;Maïmouna Doucouré;2020.09.09;2020.09.09;;1h 36m;NETFLIX;;;
YOU WON'T BE ALONE;;93;R;Horror, Drama;Macedonian;Goran Stolevski;Kristina Ceyton, Samantha Jennings;Goran Stolevski;2022.04.01;2022.05.16;$234.9K;1h 49m;Focus Features;;;
THE LONG WALK;;96;None;Sci-Fi, Mystery & Thriller;Lao;Mattie Do;Justin Deimen, Mattie Do, Christopher Larsen, Annick Mahnert, Abhi Rastogi, Douangmany Soliphanh;Christopher Larsen;2022.02.18;2022.03.01;;1h 56m;Yellow Veil Pictures;;;
A WHITE, WHITE DAY;;95;None;Drama;Icelandic;Hlynur Pálmason;Anton Máni Svansson;Hlynur Pálmason;2020.02.28;2020.07.24;;1h 49m;Film Movement;Dolby Atmos, Dolby Digital;Scope (2.35:1);
